date,Algodão,CONCENTRADO,Complemento alimenta,Farinha de Milho,Farinha de Soja,Feno,Silagem de milho,lote,leite,qtd_animais_alimentados
2022-02-16T07:04:00,,,,108,108,,1008,3,2880,24
2022-02-17T10:12:00,,,,,,,,1,2757,
2022-02-17T10:12:00,,,,,,,,2,2757,
2022-02-17T10:12:00,,,,108,108,,1008,3,2757,24
2022-02-18T07:07:00,,,,,,,,1,2936,
2022-02-18T07:07:00,,,,,,,,2,2936,
2022-02-18T07:07:00,,,,104,104,,966,3,2936,23
2022-02-19T06:19:00,,,,,,,,1,2762,
2022-02-19T06:19:00,,,,,,,,2,2762,
2022-02-19T06:19:00,,,,104,104,,966,3,2762,23
2022-02-20T06:19:00,,,,,,,,1,2862,
2022-02-20T06:19:00,,,,,,,,2,2862,
2022-02-20T06:19:00,,,,108,108,,1008,3,2862,24
2022-02-21T07:19:00,,,,,,,,1,2791,
2022-02-21T07:19:00,,,,,,,,2,2791,
2022-02-21T07:19:00,,,,108,108,,1008,3,2791,24
2022-02-22T09:10:00,,,,,,,,1,2753.4,
2022-02-22T09:10:00,,,,,,,,2,2753.4,
2022-02-22T09:10:00,,,,108,108,,1008,3,2753.4,24
2022-02-23T07:29:00,,,,,,,,1,2660,
2022-02-23T07:29:00,,,,,,,,2,2660,
2022-02-23T07:29:00,,,,108,108,,1008,3,2660,24
2022-02-24T07:16:00,,,,,,,,1,2588,
2022-02-24T07:16:00,,,,,,,,2,2588,
2022-02-24T07:16:00,,,,108,108,,1008,3,2588,24
2022-02-25T06:15:00,,,,,,,,1,2619,
2022-02-25T06:15:00,,,,,,,,2,2619,
2022-02-25T06:15:00,,,,108,108,,1008,3,2619,24
2022-02-26T06:23:00,,,,,,,,1,2595,
2022-02-26T06:23:00,,,,,,,,2,2595,
2022-02-26T06:23:00,,,,108,108,,1008,3,2595,24
2022-02-27T06:13:00,,,,,,,,1,2700,
2022-02-27T06:13:00,,,,,,,,2,2700,
2022-02-27T06:13:00,,,,108,108,,1008,3,2700,24
2022-02-28T07:08:00,,,,,,,,1,2760,
2022-02-28T07:08:00,,,,,,,,2,2760,
2022-02-28T07:08:00,,,,108,108,,1008,3,2760,24
2022-02-01T08:19:00,,,,,,,,1,2887,
2022-02-01T08:19:00,,,,78,88,,924,2,2887,22
2022-02-01T08:19:00,,,,,,,,3,2887,
2022-02-02T07:54:00,,,,,,,,1,3057,
2022-02-02T07:54:00,,,,78,88,,924,2,3057,22
2022-02-02T07:54:00,,,,,,,,3,3057,
2022-02-03T08:20:00,,,,,,,,1,2955,
2022-02-03T08:20:00,,,,78,88,,924,2,2955,22
2022-02-03T08:20:00,,,,,,,,3,2955,
2022-02-04T07:13:00,,,,,,,,1,3137,
2022-02-04T07:13:00,,,,78,88,,924,2,3137,22
2022-02-04T07:13:00,,,,,,,,3,3137,
2022-02-05T06:08:00,,,,,,,,1,3038,
2022-02-05T06:08:00,,,,78,88,,924,2,3038,22
2022-02-05T06:08:00,,,,,,,,3,3038,
2022-02-06T07:07:00,,,,,,,,1,2966,
2022-02-06T07:07:00,,,,78,88,,924,2,2966,22
2022-02-06T07:07:00,,,,,,,,3,2966,
2022-02-07T07:47:00,,,,,,,,1,3136,
2022-02-07T07:47:00,,,,78,88,,924,2,3136,22
2022-02-07T07:47:00,,,,,,,,3,3136,
2022-02-08T07:44:00,,,,,,,,1,2987.2,
2022-02-08T07:44:00,,,,70,80,,840,2,2987.2,20
2022-02-08T07:44:00,,,,,,,,3,2987.2,
2022-02-09T07:50:00,,,,,,,,1,2865,
2022-02-09T07:50:00,,,,70,80,,840,2,2865,20
2022-02-09T07:50:00,,,,,,,,3,2865,
2022-02-10T07:41:00,,,,,,,,1,2979,
2022-02-10T07:41:00,,,,70,80,,840,2,2979,20
2022-02-10T07:41:00,,,,,,,,3,2979,
2022-02-11T06:11:00,,,,,,,,1,2894,
2022-02-11T06:11:00,,,,74,84,,882,2,2894,21
2022-02-11T06:11:00,,,,,,,,3,2894,
2022-02-12T06:46:00,,,,,,,,1,3151,
2022-02-12T06:46:00,,,,74,84,,882,2,3151,21
2022-02-12T06:46:00,,,,,,,,3,3151,
2022-02-13T05:10:00,,,,,,,,1,2889,
2022-02-13T05:10:00,,,,74,84,,882,2,2889,21
2022-02-13T05:10:00,,,,,,,,3,2889,
2022-02-14T07:43:00,,,,,,,,1,2974.4,
2022-02-14T07:43:00,,,,74,84,,882,2,2974.4,21
2022-02-14T07:43:00,,,,,,,,3,2974.4,
2022-02-15T07:52:00,,,,,,,,1,2927,
2022-02-15T07:52:00,,,,78,88,,924,2,2927,22
2022-02-15T07:52:00,,,,,,,,3,2927,
2022-02-16T07:37:00,,,,,,,,1,2880,
2022-02-16T07:37:00,,,,78,88,,924,2,2880,22
2022-02-16T07:37:00,,,,,,,,3,2880,
2022-02-17T10:38:00,,,,,,,,1,2757,
2022-02-17T10:38:00,,,,78,88,,924,2,2757,22
2022-02-17T10:38:00,,,,,,,,3,2757,
2022-02-18T07:46:00,,,,,,,,1,2936,
2022-02-18T07:46:00,,,,88,100,,1050,2,2936,25
2022-02-18T07:46:00,,,,,,,,3,2936,
2022-02-19T07:00:00,,,,,,,,1,2762,
2022-02-19T07:00:00,,,,88,100,,1050,2,2762,25
2022-02-19T07:00:00,,,,,,,,3,2762,
2022-02-20T06:58:00,,,,,,,,1,2862,
2022-02-20T06:58:00,,,,88,100,,1050,2,2862,25
2022-02-20T06:58:00,,,,,,,,3,2862,
2022-02-21T07:58:00,,,,,,,,1,2791,
2022-02-21T07:58:00,,,,88,100,,1050,2,2791,25
2022-02-21T07:58:00,,,,,,,,3,2791,
2022-02-22T09:57:00,,,,,,,,1,2753.4,
2022-02-22T09:57:00,,,,88,100,,1050,2,2753.4,25
2022-02-22T09:57:00,,,,,,,,3,2753.4,
2022-02-23T08:11:00,,,,,,,,1,2660,
2022-02-23T08:11:00,,,,74,84,,882,2,2660,21
2022-02-23T08:11:00,,,,,,,,3,2660,
2022-02-24T08:01:00,,,,,,,,1,2588,
2022-02-24T08:01:00,,,,74,84,,882,2,2588,21
2022-02-24T08:01:00,,,,,,,,3,2588,
2022-02-25T07:06:00,,,,,,,,1,2619,
2022-02-25T07:06:00,,,,74,84,,882,2,2619,21
2022-02-25T07:06:00,,,,,,,,3,2619,
2022-02-26T06:54:00,,,,,,,,1,2595,
2022-02-26T06:54:00,,,,74,84,,882,2,2595,21
2022-02-26T06:54:00,,,,,,,,3,2595,
2022-02-27T05:31:00,,,,,,,,1,2700,
2022-02-27T05:31:00,,,,74,84,,882,2,2700,21
2022-02-27T05:31:00,,,,,,,,3,2700,
2022-02-28T07:56:00,,,,,,,,1,2760,
2022-02-28T07:56:00,,,,74,84,,882,2,2760,21
2022-02-28T07:56:00,,,,,,,,3,2760,
2022-02-01T07:02:00,,,,186,200,,1828,1,2887,41
2022-02-01T07:02:00,,,,,,,,2,2887,
2022-02-01T07:02:00,,,,,,,,3,2887,
2022-02-02T06:31:00,,,,186,200,,1828,1,3057,41
2022-02-02T06:31:00,,,,,,,,2,3057,
2022-02-02T06:31:00,,,,,,,,3,3057,
2022-02-03T06:23:00,,,,186,200,,1828,1,2955,41
2022-02-03T06:23:00,,,,,,,,2,2955,
2022-02-03T06:23:00,,,,,,,,3,2955,
2022-02-04T05:30:00,,,,186,200,,1828,1,3137,41
2022-02-04T05:30:00,,,,,,,,2,3137,
2022-02-04T05:30:00,,,,,,,,3,3137,
2022-02-06T05:39:00,,,,192,204,,1872,1,2966,42
2022-02-06T05:39:00,,,,,,,,2,2966,
2022-02-06T05:39:00,,,,,,,,3,2966,
2022-02-05T06:33:00,,,,192,204,,1872,1,3038,42
2022-02-05T06:33:00,,,,,,,,2,3038,
2022-02-05T06:33:00,,,,,,,,3,3038,
2022-02-07T06:17:00,,,,192,204,,1872,1,3136,42
2022-02-07T06:17:00,,,,,,,,2,3136,
2022-02-07T06:17:00,,,,,,,,3,3136,
2022-02-08T06:22:00,,,,192,204,,1872,1,2987.2,42
2022-02-08T06:22:00,,,,,,,,2,2987.2,
2022-02-08T06:22:00,,,,,,,,3,2987.2,
2022-02-09T06:25:00,,,,196,208,,1918,1,2865,43
2022-02-09T06:25:00,,,,,,,,2,2865,
2022-02-09T06:25:00,,,,,,,,3,2865,
2022-02-10T06:19:00,,,,196,208,,1918,1,2979,43
2022-02-10T06:19:00,,,,,,,,2,2979,
2022-02-10T06:19:00,,,,,,,,3,2979,
2022-02-11T06:35:00,,,,186,200,,1828,1,2894,41
2022-02-11T06:35:00,,,,,,,,2,2894,
2022-02-11T06:35:00,,,,,,,,3,2894,
2022-02-12T05:40:00,,,,186,200,,1828,1,3151,41
2022-02-12T05:40:00,,,,,,,,2,3151,
2022-02-12T05:40:00,,,,,,,,3,3151,
2022-02-13T06:22:00,,,,196,208,,1918,1,2889,43
2022-02-13T06:22:00,,,,,,,,2,2889,
2022-02-13T06:22:00,,,,,,,,3,2889,
2022-02-14T06:32:00,,,,192,204,,1872,1,2974.4,42
2022-02-14T06:32:00,,,,,,,,2,2974.4,
2022-02-14T06:32:00,,,,,,,,3,2974.4,
2022-02-15T06:36:00,,,,192,204,,1872,1,2927,42
2022-02-15T06:36:00,,,,,,,,2,2927,
2022-02-15T06:36:00,,,,,,,,3,2927,
2022-02-16T06:17:00,,,,192,204,,1872,1,2880,42
2022-02-16T06:17:00,,,,,,,,2,2880,
2022-02-16T06:17:00,,,,,,,,3,2880,
2022-02-17T07:06:00,,,,192,204,,1872,1,2757,42
2022-02-17T07:06:00,,,,,,,,2,2757,
2022-02-17T07:06:00,,,,,,,,3,2757,
2022-02-18T06:11:00,,,,178,190,,1738,1,2936,39
2022-02-18T06:11:00,,,,,,,,2,2936,
2022-02-18T06:11:00,,,,,,,,3,2936,
2022-02-19T05:22:00,,,,178,190,,1738,1,2762,39
2022-02-19T05:22:00,,,,,,,,2,2762,
2022-02-19T05:22:00,,,,,,,,3,2762,
2022-02-20T05:32:00,,,,178,190,,1738,1,2862,39
2022-02-20T05:32:00,,,,,,,,2,2862,
2022-02-20T05:32:00,,,,,,,,3,2862,
2022-02-21T06:25:00,,,,186,200,,1828,1,2791,41
2022-02-21T06:25:00,,,,,,,,2,2791,
2022-02-21T06:25:00,,,,,,,,3,2791,
2022-02-22T08:13:00,,,,186,200,,1828,1,2753.4,41
2022-02-22T08:13:00,,,,,,,,2,2753.4,
2022-02-22T08:13:00,,,,,,,,3,2753.4,
2022-02-23T06:42:00,,,,186,200,,1828,1,2660,41
2022-02-23T06:42:00,,,,,,,,2,2660,
2022-02-23T06:42:00,,,,,,,,3,2660,
2022-02-24T06:14:00,,,,186,200,,1828,1,2588,41
2022-02-24T06:14:00,,,,,,,,2,2588,
2022-02-24T06:14:00,,,,,,,,3,2588,
2022-02-25T05:21:00,,,,192,204,,1872,1,2619,42
2022-02-25T05:21:00,,,,,,,,2,2619,
2022-02-25T05:21:00,,,,,,,,3,2619,
2022-02-26T05:28:00,,,,192,204,,1872,1,2595,42
2022-02-26T05:28:00,,,,,,,,2,2595,
2022-02-26T05:28:00,,,,,,,,3,2595,
2022-02-27T06:45:00,,,,192,204,,1872,1,2700,42
2022-02-27T06:45:00,,,,,,,,2,2700,
2022-02-27T06:45:00,,,,,,,,3,2700,
2022-02-28T06:14:00,,,,192,204,,1872,1,2760,42
2022-02-28T06:14:00,,,,,,,,2,2760,
2022-02-28T06:14:00,,,,,,,,3,2760,
